"Store","Date","Temperature","Fuel_Price","MarkDown1","CPI","Unemployment","IsHoliday"
37,"15/02/2013",57.68,3.475,1008.1,222.9512794,6.266,FALSE
37,"22/02/2013",59.22,3.597,672.93,223.0946294,6.266,FALSE
37,"01/03/2013",56.13,3.711,555.78,223.2379794,6.266,FALSE
37,"08/03/2013",56.8,3.658,918.59,223.3813294,6.266,FALSE
37,"15/03/2013",59.75,3.622,257.13,223.5072315,6.266,FALSE
37,"22/03/2013",68.54,3.611,744.35,223.5895142,6.266,FALSE
37,"29/03/2013",59.26,3.606,442.66,223.6717968,6.266,FALSE
37,"05/04/2013",63.58,3.583,1062.56,223.7540794,6.143,FALSE
37,"12/04/2013",66.05,3.529,427.78,223.836362,6.143,FALSE
37,"19/04/2013",68.97,3.451,473.15,223.836362,6.143,FALSE
37,"26/04/2013",64.4,3.417,242.31,223.836362,6.143,FALSE
37,"03/05/2013",70.04,3.386,17.01,NA,NA,FALSE
37,"10/05/2013",68.02,3.392,564.62,NA,NA,FALSE
37,"17/05/2013",73.08,3.454,463.2,NA,NA,FALSE
37,"24/05/2013",80.03,3.494,163.95,NA,NA,FALSE
37,"31/05/2013",80.19,3.466,256.57,NA,NA,FALSE
37,"07/06/2013",80.2,3.439,46.44,NA,NA,FALSE
37,"14/06/2013",81.03,3.431,171.5,NA,NA,FALSE
37,"21/06/2013",83.82,3.479,43.77,NA,NA,FALSE
37,"28/06/2013",84.66,3.495,1312.02,NA,NA,FALSE
37,"05/07/2013",84.18,3.422,20.84,NA,NA,FALSE
37,"12/07/2013",84.02,3.4,75.65,NA,NA,FALSE
37,"19/07/2013",81.28,3.556,100.53,NA,NA,FALSE
37,"26/07/2013",83.28,3.62,178,NA,NA,FALSE
38,"05/02/2010",49.47,2.962,NA,126.4420645,13.975,FALSE
38,"12/02/2010",47.87,2.946,NA,126.4962581,13.975,TRUE
38,"19/02/2010",54.83,2.915,NA,126.5262857,13.975,FALSE
38,"26/02/2010",50.23,2.825,NA,126.5522857,13.975,FALSE
38,"05/03/2010",53.77,2.987,NA,126.5782857,13.975,FALSE
38,"12/03/2010",50.11,2.925,NA,126.6042857,13.975,FALSE
38,"19/03/2010",59.57,3.054,NA,126.6066452,13.975,FALSE
38,"26/03/2010",60.06,3.083,NA,126.6050645,13.975,FALSE
38,"02/04/2010",59.84,3.086,NA,126.6034839,14.099,FALSE
38,"09/04/2010",59.25,3.09,NA,126.6019032,14.099,FALSE
38,"16/04/2010",64.95,3.109,NA,126.5621,14.099,FALSE
38,"23/04/2010",64.55,3.05,NA,126.4713333,14.099,FALSE
38,"30/04/2010",67.38,3.105,NA,126.3805667,14.099,FALSE
38,"07/05/2010",70.15,3.127,NA,126.2898,14.099,FALSE
38,"14/05/2010",68.44,3.145,NA,126.2085484,14.099,FALSE
38,"21/05/2010",76.2,3.12,NA,126.1843871,14.099,FALSE
38,"28/05/2010",67.84,3.058,NA,126.1602258,14.099,FALSE
38,"04/06/2010",81.39,2.941,NA,126.1360645,14.099,FALSE
38,"11/06/2010",90.84,2.949,NA,126.1119032,14.099,FALSE
38,"18/06/2010",81.06,3.043,NA,126.114,14.099,FALSE
38,"25/06/2010",87.27,3.084,NA,126.1266,14.099,FALSE
38,"02/07/2010",91.98,3.105,NA,126.1392,14.18,FALSE
38,"09/07/2010",90.37,3.1,NA,126.1518,14.18,FALSE
38,"16/07/2010",97.18,3.094,NA,126.1498065,14.18,FALSE
38,"23/07/2010",99.22,3.112,NA,126.1283548,14.18,FALSE
38,"30/07/2010",96.31,3.017,NA,126.1069032,14.18,FALSE
38,"06/08/2010",92.95,3.123,NA,126.0854516,14.18,FALSE
38,"13/08/2010",87.01,3.159,NA,126.064,14.18,FALSE
38,"20/08/2010",92.81,3.041,NA,126.0766452,14.18,FALSE
38,"27/08/2010",93.19,3.129,NA,126.0892903,14.18,FALSE
38,"03/09/2010",83.12,3.087,NA,126.1019355,14.18,FALSE
38,"10/09/2010",83.63,3.044,NA,126.1145806,14.18,TRUE
38,"17/09/2010",82.45,3.028,NA,126.1454667,14.18,FALSE
38,"24/09/2010",81.77,2.939,NA,126.1900333,14.18,FALSE
38,"01/10/2010",85.2,3.001,NA,126.2346,14.313,FALSE
38,"08/10/2010",71.82,3.013,NA,126.2791667,14.313,FALSE
38,"15/10/2010",75,2.976,NA,126.3266774,14.313,FALSE
38,"22/10/2010",68.85,3.014,NA,126.3815484,14.313,FALSE
38,"29/10/2010",61.09,3.016,NA,126.4364194,14.313,FALSE
38,"05/11/2010",65.49,3.129,NA,126.4912903,14.313,FALSE
38,"12/11/2010",57.79,3.13,NA,126.5461613,14.313,FALSE
38,"19/11/2010",58.18,3.161,NA,126.6072,14.313,FALSE
38,"26/11/2010",47.66,3.162,NA,126.6692667,14.313,TRUE
38,"03/12/2010",43.33,3.041,NA,126.7313333,14.313,FALSE
38,"10/12/2010",50.01,3.203,NA,126.7934,14.313,FALSE
38,"17/12/2010",52.77,3.236,NA,126.8794839,14.313,FALSE
38,"24/12/2010",52.02,3.236,NA,126.9835806,14.313,FALSE
38,"31/12/2010",45.64,3.148,NA,127.0876774,14.313,TRUE
38,"07/01/2011",37.64,3.287,NA,127.1917742,14.021,FALSE
38,"14/01/2011",43.15,3.312,NA,127.3009355,14.021,FALSE
38,"21/01/2011",53.53,3.223,NA,127.4404839,14.021,FALSE
38,"28/01/2011",50.74,3.342,NA,127.5800323,14.021,FALSE
38,"04/02/2011",45.14,3.348,NA,127.7195806,14.021,FALSE
38,"11/02/2011",51.3,3.381,NA,127.859129,14.021,TRUE
38,"18/02/2011",53.35,3.43,NA,127.99525,14.021,FALSE
38,"25/02/2011",48.45,3.53,NA,128.13,14.021,FALSE
38,"04/03/2011",51.72,3.674,NA,128.26475,14.021,FALSE
38,"11/03/2011",57.75,3.818,NA,128.3995,14.021,FALSE
38,"18/03/2011",64.21,3.692,NA,128.5121935,14.021,FALSE
38,"25/03/2011",54.4,3.909,NA,128.6160645,14.021,FALSE
38,"01/04/2011",63.63,3.772,NA,128.7199355,13.736,FALSE
38,"08/04/2011",64.47,4.003,NA,128.8238065,13.736,FALSE
38,"15/04/2011",57.63,3.868,NA,128.9107333,13.736,FALSE
38,"22/04/2011",72.12,4.134,NA,128.9553,13.736,FALSE
38,"29/04/2011",68.27,4.151,NA,128.9998667,13.736,FALSE
38,"06/05/2011",68.4,4.193,NA,129.0444333,13.736,FALSE
38,"13/05/2011",70.93,4.202,NA,129.089,13.736,FALSE
38,"20/05/2011",66.59,4.169,NA,129.0756774,13.736,FALSE
38,"27/05/2011",76.67,4.087,NA,129.0623548,13.736,FALSE
38,"03/06/2011",71.81,4.031,NA,129.0490323,13.736,FALSE
38,"10/06/2011",78.72,3.981,NA,129.0357097,13.736,FALSE
38,"17/06/2011",86.84,3.935,NA,129.0432,13.736,FALSE
38,"24/06/2011",88.95,3.898,NA,129.0663,13.736,FALSE
38,"01/07/2011",89.85,3.842,NA,129.0894,13.503,FALSE
38,"08/07/2011",89.9,3.705,NA,129.1125,13.503,FALSE
38,"15/07/2011",88.1,3.692,NA,129.1338387,13.503,FALSE
38,"22/07/2011",91.17,3.794,NA,129.1507742,13.503,FALSE
38,"29/07/2011",93.29,3.805,NA,129.1677097,13.503,FALSE
38,"05/08/2011",90.61,3.803,NA,129.1846452,13.503,FALSE
38,"12/08/2011",91.04,3.701,NA,129.2015806,13.503,FALSE
38,"19/08/2011",91.74,3.743,NA,129.2405806,13.503,FALSE
38,"26/08/2011",94.61,3.74,NA,129.2832581,13.503,FALSE
38,"02/09/2011",93.66,3.798,NA,129.3259355,13.503,FALSE
38,"09/09/2011",88,3.913,NA,129.3686129,13.503,TRUE
38,"16/09/2011",76.36,3.918,NA,129.4306,13.503,FALSE
38,"23/09/2011",82.95,3.789,NA,129.5183333,13.503,FALSE
38,"30/09/2011",83.26,3.877,NA,129.6060667,13.503,FALSE
38,"07/10/2011",70.44,3.827,NA,129.6938,12.89,FALSE
38,"14/10/2011",67.31,3.805,NA,129.7706452,12.89,FALSE
38,"21/10/2011",73.05,3.842,NA,129.7821613,12.89,FALSE
38,"28/10/2011",67.41,3.727,NA,129.7936774,12.89,FALSE
38,"04/11/2011",59.77,3.828,NA,129.8051935,12.89,FALSE
38,"11/11/2011",48.76,3.824,149.19,129.8167097,12.89,FALSE
38,"18/11/2011",54.2,3.813,27.61,129.8268333,12.89,FALSE
38,"25/11/2011",53.25,3.622,17.17,129.8364,12.89,TRUE
38,"02/12/2011",52.5,3.701,22.15,129.8459667,12.89,FALSE
38,"09/12/2011",42.17,3.644,61.05,129.8555333,12.89,FALSE
38,"16/12/2011",43.29,3.6,152.89,129.8980645,12.89,FALSE
38,"23/12/2011",45.4,3.541,59.23,129.9845484,12.89,FALSE
38,"30/12/2011",44.64,3.428,353.07,130.0710323,12.89,TRUE
38,"06/01/2012",50.43,3.599,9.61,130.1575161,12.187,FALSE
38,"13/01/2012",48.07,3.657,1129.45,130.244,12.187,FALSE
38,"20/01/2012",46.2,3.66,465.73,130.2792258,12.187,FALSE
38,"27/01/2012",50.43,3.675,24.1,130.3144516,12.187,FALSE
38,"03/02/2012",50.58,3.702,2428.47,130.3496774,12.187,FALSE
38,"10/02/2012",52.27,3.722,518.25,130.3849032,12.187,TRUE
38,"17/02/2012",51.8,3.781,647.57,130.4546207,12.187,FALSE
38,"24/02/2012",53.13,3.95,102.49,130.5502069,12.187,FALSE
38,"02/03/2012",52.27,4.178,1895.3,130.6457931,12.187,FALSE
38,"09/03/2012",54.54,4.25,425.97,130.7413793,12.187,FALSE
38,"16/03/2012",64.44,4.273,480.19,130.8261935,12.187,FALSE
38,"23/03/2012",56.26,4.038,301.53,130.8966452,12.187,FALSE
38,"30/03/2012",64.36,4.294,212.26,130.9670968,12.187,FALSE
38,"06/04/2012",64.05,4.121,24.75,131.0375484,11.627,FALSE
38,"13/04/2012",64.28,4.254,59.68,131.108,11.627,FALSE
38,"20/04/2012",66.73,4.222,1307.69,131.1173333,11.627,FALSE
38,"27/04/2012",77.99,4.193,439.84,131.1266667,11.627,FALSE
38,"04/05/2012",76.03,4.171,84.67,131.136,11.627,FALSE
38,"11/05/2012",77.27,4.186,930.96,131.1453333,11.627,FALSE
38,"18/05/2012",84.51,4.11,219.38,131.0983226,11.627,FALSE
38,"25/05/2012",83.84,4.293,452.9,131.0287742,11.627,FALSE
38,"01/06/2012",78.11,4.277,65.36,130.9592258,11.627,FALSE
38,"08/06/2012",84.83,4.103,491.31,130.8896774,11.627,FALSE
38,"15/06/2012",85.94,4.144,635.42,130.8295333,11.627,FALSE
38,"22/06/2012",91.61,4.014,576,130.7929,11.627,FALSE
38,"29/06/2012",90.47,3.875,350.56,130.7562667,11.627,FALSE
38,"06/07/2012",89.13,3.765,404.49,130.7196333,10.926,FALSE
38,"13/07/2012",95.61,3.723,609.49,130.683,10.926,FALSE
38,"20/07/2012",85.53,3.726,75.04,130.7012903,10.926,FALSE
38,"27/07/2012",93.47,3.769,0.27,130.7195806,10.926,FALSE
38,"03/08/2012",88.16,3.76,525.42,130.737871,10.926,FALSE
38,"10/08/2012",95.91,3.811,193.46,130.7561613,10.926,FALSE
38,"17/08/2012",94.87,4.002,244.09,130.7909677,10.926,FALSE
38,"24/08/2012",85.32,4.055,301.06,130.8381613,10.926,FALSE
38,"31/08/2012",89.78,4.093,489.03,130.8853548,10.926,FALSE
38,"07/09/2012",88.52,4.124,524.4,130.9325484,10.926,TRUE
38,"14/09/2012",83.64,4.133,1047.05,130.9776667,10.926,FALSE
38,"21/09/2012",82.97,4.125,192.78,131.0103333,10.926,FALSE
38,"28/09/2012",81.22,3.966,201.62,131.043,10.926,FALSE
38,"05/10/2012",81.61,3.966,266.02,131.0756667,10.199,FALSE
38,"12/10/2012",71.74,4.468,202.43,131.1083333,10.199,FALSE
38,"19/10/2012",68.66,4.449,314.73,131.1499677,10.199,FALSE
38,"26/10/2012",65.95,4.301,148.32,131.1930968,10.199,FALSE
38,"02/11/2012",63.22,4.099,139.06,131.2362258,10.199,FALSE
38,"09/11/2012",65.31,3.951,478.58,131.2793548,10.199,FALSE
38,"16/11/2012",49.39,3.834,805.64,131.3258,10.199,FALSE
38,"23/11/2012",58.07,3.759,20.24,131.3766667,10.199,TRUE
38,"30/11/2012",57.03,3.581,213.32,131.4275333,10.199,FALSE
38,"07/12/2012",57.83,3.668,68.01,131.4784,10.199,FALSE
38,"14/12/2012",49.74,3.467,457.66,131.537,10.199,FALSE
38,"21/12/2012",42.83,3.393,962.45,131.642,10.199,FALSE
38,"28/12/2012",43.35,3.48,1328.51,131.747,10.199,TRUE
38,"04/01/2013",38.8,3.51,467.08,131.852,9.91,FALSE
38,"11/01/2013",44.59,3.542,161.03,131.957,9.91,FALSE
38,"18/01/2013",36.49,3.545,512.83,132.030871,9.91,FALSE
38,"25/01/2013",49.21,3.337,23.27,132.0922903,9.91,FALSE
38,"01/02/2013",49.54,3.6,309.46,132.1537097,9.91,FALSE
38,"08/02/2013",54.96,3.795,5631.57,132.215129,9.91,TRUE
38,"15/02/2013",47.12,3.924,792.76,132.2725714,9.91,FALSE
38,"22/02/2013",49.57,4.031,2140.48,132.3200714,9.91,FALSE
38,"01/03/2013",48.08,4.109,423.71,132.3675714,9.91,FALSE
38,"08/03/2013",60.4,3.874,517,132.4150714,9.91,FALSE
38,"15/03/2013",61.7,4.104,291.37,132.4668065,9.91,FALSE
38,"22/03/2013",68.75,4.062,652.66,132.529129,9.91,FALSE
38,"29/03/2013",62.86,4.016,474.52,132.5914516,9.91,FALSE
38,"05/04/2013",69.47,3.998,865.66,132.6537742,9.874,FALSE
38,"12/04/2013",65.6,3.981,1227.74,132.7160968,9.874,FALSE
38,"19/04/2013",64.35,3.76,289.61,132.7160968,9.874,FALSE
38,"26/04/2013",70.74,3.889,150.95,132.7160968,9.874,FALSE
38,"03/05/2013",76.84,3.671,109,NA,NA,FALSE
38,"10/05/2013",70.18,3.689,806.8,NA,NA,FALSE
38,"17/05/2013",83.43,3.809,436.08,NA,NA,FALSE
38,"24/05/2013",77.87,3.835,234.31,NA,NA,FALSE
38,"31/05/2013",81.08,3.829,516.29,NA,NA,FALSE
38,"07/06/2013",89.89,3.789,18.2,NA,NA,FALSE
38,"14/06/2013",92.14,3.771,123.18,NA,NA,FALSE
38,"21/06/2013",87.28,3.766,238.17,NA,NA,FALSE
38,"28/06/2013",89.94,3.781,805.2,NA,NA,FALSE
38,"05/07/2013",101.95,3.753,29.54,NA,NA,FALSE
38,"12/07/2013",92.61,3.737,109.65,NA,NA,FALSE
38,"19/07/2013",93.75,3.823,108.8,NA,NA,FALSE
38,"26/07/2013",90.27,3.865,73.7,NA,NA,FALSE
39,"05/02/2010",44.3,2.572,NA,209.8529663,8.554,FALSE
39,"12/02/2010",44.58,2.548,NA,209.9970208,8.554,TRUE
39,"19/02/2010",43.96,2.514,NA,210.0451024,8.554,FALSE
39,"26/02/2010",49.79,2.561,NA,210.0771885,8.554,FALSE
39,"05/03/2010",50.93,2.625,NA,210.1092746,8.554,FALSE
39,"12/03/2010",61.88,2.667,NA,210.1413607,8.554,FALSE
39,"19/03/2010",58.62,2.72,NA,209.9803208,8.554,FALSE
39,"26/03/2010",54.83,2.732,NA,209.7870932,8.554,FALSE
39,"02/04/2010",63.31,2.719,NA,209.5938656,8.464,FALSE
39,"09/04/2010",68.15,2.77,NA,209.400638,8.464,FALSE
39,"16/04/2010",66.33,2.808,NA,209.2691428,8.464,FALSE
39,"23/04/2010",67.64,2.795,NA,209.2199574,8.464,FALSE
39,"30/04/2010",70.03,2.78,NA,209.170772,8.464,FALSE
39,"07/05/2010",74.86,2.835,NA,209.1215867,8.464,FALSE
39,"14/05/2010",77.49,2.854,NA,209.118536,8.464,FALSE
39,"21/05/2010",76.67,2.826,NA,209.3922937,8.464,FALSE
39,"28/05/2010",80.22,2.759,NA,209.6660514,8.464,FALSE
39,"04/06/2010",79.83,2.705,NA,209.9398091,8.464,FALSE
39,"11/06/2010",81.78,2.668,NA,210.2135668,8.464,FALSE
39,"18/06/2010",83.96,2.637,NA,210.2108417,8.464,FALSE
39,"25/06/2010",83.24,2.653,NA,210.0975233,8.464,FALSE
39,"02/07/2010",81.35,2.669,NA,209.984205,8.36,FALSE
39,"09/07/2010",81.1,2.642,NA,209.8708867,8.36,FALSE
39,"16/07/2010",83.86,2.623,NA,209.8630532,8.36,FALSE
39,"23/07/2010",82.2,2.608,NA,209.9958663,8.36,FALSE
39,"30/07/2010",80.99,2.64,NA,210.1286794,8.36,FALSE
39,"06/08/2010",84.92,2.627,NA,210.2614925,8.36,FALSE
39,"13/08/2010",85.66,2.692,NA,210.3943056,8.36,FALSE
39,"20/08/2010",85.73,2.664,NA,210.3617581,8.36,FALSE
39,"27/08/2010",84.31,2.619,NA,210.3292106,8.36,FALSE
39,"03/09/2010",82.13,2.577,NA,210.2966631,8.36,FALSE
39,"10/09/2010",79.94,2.565,NA,210.2641156,8.36,TRUE
39,"17/09/2010",81.83,2.582,NA,210.2924504,8.36,FALSE
39,"24/09/2010",78.5,2.624,NA,210.3664469,8.36,FALSE
39,"01/10/2010",72.74,2.603,NA,210.4404433,8.476,FALSE
39,"08/10/2010",64.8,2.633,NA,210.5144398,8.476,FALSE
39,"15/10/2010",69.96,2.72,NA,210.5805944,8.476,FALSE
39,"22/10/2010",71.73,2.725,NA,210.6271444,8.476,FALSE
39,"29/10/2010",75.14,2.716,NA,210.6736944,8.476,FALSE
39,"05/11/2010",61.62,2.689,NA,210.7202444,8.476,FALSE
39,"12/11/2010",62.21,2.728,NA,210.7667944,8.476,FALSE
39,"19/11/2010",55.5,2.771,NA,210.65429,8.476,FALSE
39,"26/11/2010",67.75,2.735,NA,210.5152765,8.476,TRUE
39,"03/12/2010",53.55,2.708,NA,210.376263,8.476,FALSE
39,"10/12/2010",50.81,2.843,NA,210.2372494,8.476,FALSE
39,"17/12/2010",55.31,2.869,NA,210.1787224,8.476,FALSE
39,"24/12/2010",58.86,2.886,NA,210.1805602,8.476,FALSE
39,"31/12/2010",52.45,2.943,NA,210.182398,8.476,TRUE
39,"07/01/2011",52.74,2.976,NA,210.1842358,8.395,FALSE
39,"14/01/2011",41.74,2.983,NA,210.2379731,8.395,FALSE
39,"21/01/2011",50.25,3.016,NA,210.6031072,8.395,FALSE
39,"28/01/2011",47.94,3.01,NA,210.9682412,8.395,FALSE
39,"04/02/2011",45.96,2.989,NA,211.3333753,8.395,FALSE
39,"11/02/2011",40.34,3.022,NA,211.6985093,8.395,TRUE
39,"18/02/2011",58.2,3.045,NA,212.0063522,8.395,FALSE
39,"25/02/2011",67.77,3.065,NA,212.2912786,8.395,FALSE
39,"04/03/2011",63.56,3.288,NA,212.576205,8.395,FALSE
39,"11/03/2011",58.35,3.459,NA,212.8611313,8.395,FALSE
39,"18/03/2011",65.28,3.488,NA,213.1096787,8.395,FALSE
39,"25/03/2011",71.17,3.473,NA,213.3436744,8.395,FALSE
39,"01/04/2011",66.57,3.524,NA,213.5776701,8.3,FALSE
39,"08/04/2011",69.45,3.622,NA,213.8116658,8.3,FALSE
39,"15/04/2011",73.19,3.743,NA,214.026217,8.3,FALSE
39,"22/04/2011",74.98,3.807,NA,214.1921572,8.3,FALSE
39,"29/04/2011",76.47,3.81,NA,214.3580974,8.3,FALSE
39,"06/05/2011",68.75,3.906,NA,214.5240376,8.3,FALSE
39,"13/05/2011",77.39,3.899,NA,214.6899778,8.3,FALSE
39,"20/05/2011",73.31,3.907,NA,214.465412,8.3,FALSE
39,"27/05/2011",82.1,3.786,NA,214.2408462,8.3,FALSE
39,"03/06/2011",83.59,3.699,NA,214.0162805,8.3,FALSE
39,"10/06/2011",82.75,3.648,NA,213.7917147,8.3,FALSE
39,"17/06/2011",85.21,3.637,NA,213.7481256,8.3,FALSE
39,"24/06/2011",84.06,3.594,NA,213.8402689,8.3,FALSE
39,"01/07/2011",84.93,3.524,NA,213.9324122,8.177,FALSE
39,"08/07/2011",84.33,3.48,NA,214.0245556,8.177,FALSE
39,"15/07/2011",85.96,3.575,NA,214.1083654,8.177,FALSE
39,"22/07/2011",84.6,3.651,NA,214.1713416,8.177,FALSE
39,"29/07/2011",86.24,3.682,NA,214.2343177,8.177,FALSE
39,"05/08/2011",87.73,3.684,NA,214.2972939,8.177,FALSE
39,"12/08/2011",88.27,3.638,NA,214.3602701,8.177,FALSE
39,"19/08/2011",87.93,3.554,NA,214.4239935,8.177,FALSE
39,"26/08/2011",86.49,3.523,NA,214.4878416,8.177,FALSE
39,"02/09/2011",88.65,3.533,NA,214.5516896,8.177,FALSE
39,"09/09/2011",79.15,3.546,NA,214.6155376,8.177,TRUE
39,"16/09/2011",83.11,3.526,NA,214.7934111,8.177,FALSE
39,"23/09/2011",78.75,3.467,NA,215.1233185,8.177,FALSE
39,"30/09/2011",81.51,3.355,NA,215.4532259,8.177,FALSE
39,"07/10/2011",71.68,3.285,NA,215.7831333,7.716,FALSE
39,"14/10/2011",73.79,3.274,NA,216.0885258,7.716,FALSE
39,"21/10/2011",67.65,3.353,NA,216.2468287,7.716,FALSE
39,"28/10/2011",71.05,3.372,NA,216.4051315,7.716,FALSE
39,"04/11/2011",58.04,3.332,NA,216.5634344,7.716,FALSE
39,"11/11/2011",63.11,3.297,8894.84,216.7217373,7.716,FALSE
39,"18/11/2011",66.09,3.308,3378.96,216.9395861,7.716,FALSE
39,"25/11/2011",66.36,3.236,224.08,217.1812533,7.716,TRUE
39,"02/12/2011",53.14,3.172,2966.71,217.4229206,7.716,FALSE
39,"09/12/2011",49.36,3.158,4462.95,217.6645878,7.716,FALSE
39,"16/12/2011",58.58,3.159,873.38,217.8781339,7.716,FALSE
39,"23/12/2011",54.62,3.112,3099.34,218.0541851,7.716,FALSE
39,"30/12/2011",47.6,3.129,5363.52,218.2302364,7.716,TRUE
39,"06/01/2012",55.83,3.157,4525.51,218.4062876,7.244,FALSE
39,"13/01/2012",54.66,3.261,7924.93,218.5823389,7.244,FALSE
39,"20/01/2012",58.04,3.268,919.82,218.6755292,7.244,FALSE
39,"27/01/2012",60.65,3.29,1119.34,218.7687195,7.244,FALSE
39,"03/02/2012",60.69,3.36,44153.98,218.8619099,7.244,FALSE
39,"10/02/2012",52.89,3.409,6997.37,218.9551002,7.244,TRUE
39,"17/02/2012",52.75,3.51,15632.4,219.1148297,7.244,FALSE
39,"24/02/2012",61.1,3.555,7826.68,219.3244636,7.244,FALSE
39,"02/03/2012",64.05,3.63,22838.35,219.5340975,7.244,FALSE
39,"09/03/2012",61.64,3.669,5772.82,219.7437314,7.244,FALSE
39,"16/03/2012",65.81,3.734,4150.56,219.8956335,7.244,FALSE
39,"23/03/2012",67.91,3.787,4355.72,219.9705599,7.244,FALSE
39,"30/03/2012",69.11,3.845,8547.51,220.0454862,7.244,FALSE
39,"06/04/2012",73.49,3.891,9057.89,220.1204125,6.989,FALSE
39,"13/04/2012",71.59,3.891,5032.34,220.1953389,6.989,FALSE
39,"20/04/2012",70.04,3.877,5206.6,220.2483937,6.989,FALSE
39,"27/04/2012",69.11,3.814,5821.79,220.3014485,6.989,FALSE
39,"04/05/2012",77.15,3.749,15959.12,220.3545033,6.989,FALSE
39,"11/05/2012",75.52,3.688,8891.08,220.4075581,6.989,FALSE
39,"18/05/2012",72.36,3.63,6962.99,220.4252149,6.989,FALSE
39,"25/05/2012",78.31,3.561,10926.02,220.4287124,6.989,FALSE
39,"01/06/2012",80.33,3.501,8200.12,220.4322099,6.989,FALSE
39,"08/06/2012",81.12,3.452,9356.4,220.4357073,6.989,FALSE
39,"15/06/2012",81.33,3.393,8270.46,220.4494148,6.989,FALSE
39,"22/06/2012",79.84,3.346,7354.18,220.4886472,6.989,FALSE
39,"29/06/2012",85.72,3.286,4579.58,220.5278796,6.989,FALSE
39,"06/07/2012",81.05,3.227,11507.92,220.567112,6.623,FALSE
39,"13/07/2012",78.16,3.256,4989.73,220.6063444,6.623,FALSE
39,"20/07/2012",80.32,3.311,6182.24,220.6148749,6.623,FALSE
39,"27/07/2012",82.89,3.407,1476.42,220.6234054,6.623,FALSE
39,"03/08/2012",84.05,3.417,25778.96,220.6319358,6.623,FALSE
39,"10/08/2012",83.47,3.494,13884.35,220.6404663,6.623,FALSE
39,"17/08/2012",84.72,3.571,2549.92,220.7199609,6.623,FALSE
39,"24/08/2012",80.49,3.62,6741.36,220.8526787,6.623,FALSE
39,"31/08/2012",83.72,3.638,24675.17,220.9853964,6.623,FALSE
39,"07/09/2012",83.71,3.73,22865.19,221.1181142,6.623,TRUE
39,"14/09/2012",76.71,3.717,9997.12,221.2601207,6.623,FALSE
39,"21/09/2012",73.58,3.721,11644.3,221.4578604,6.623,FALSE
39,"28/09/2012",78.04,3.666,4472.55,221.6556,6.623,FALSE
39,"05/10/2012",72.05,3.617,6657.7,221.8533396,6.228,FALSE
39,"12/10/2012",69.88,3.601,2360.14,222.0510793,6.228,FALSE
39,"19/10/2012",71.45,3.594,2139.7,222.0951719,6.228,FALSE
39,"26/10/2012",72.9,3.506,6057.96,222.1136566,6.228,FALSE
39,"02/11/2012",59.87,3.386,9892.4,222.1321414,6.228,FALSE
39,"09/11/2012",66.37,3.314,18333.07,222.1506262,6.228,FALSE
39,"16/11/2012",59.24,3.252,7234.65,222.1817339,6.228,FALSE
39,"23/11/2012",59.53,3.211,5598.01,222.2296722,6.228,TRUE
39,"30/11/2012",58.66,3.207,2630.69,222.2776106,6.228,FALSE
39,"07/12/2012",67.94,3.198,9798.8,222.3255489,6.228,FALSE
39,"14/12/2012",55.02,3.168,2645.91,222.3838038,6.228,FALSE
39,"21/12/2012",62.24,3.098,3158.68,222.5039579,6.228,FALSE
39,"28/12/2012",53.57,3.108,12449.73,222.624112,6.228,TRUE
39,"04/01/2013",47.76,3.161,3231.14,222.7442661,6.266,FALSE
39,"11/01/2013",53.33,3.243,4903.75,222.8644203,6.266,FALSE
39,"18/01/2013",48.08,3.237,10122.01,222.9006165,6.266,FALSE
39,"25/01/2013",58.52,3.227,1537.56,222.9032296,6.266,FALSE
39,"01/02/2013",63.7,3.244,12983.77,222.9058427,6.266,FALSE
39,"08/02/2013",62.72,3.417,66099.34,222.9084557,6.266,TRUE
39,"15/02/2013",56.43,3.475,26474.58,222.9512794,6.266,FALSE
39,"22/02/2013",58.39,3.597,10278.27,223.0946294,6.266,FALSE
39,"01/03/2013",54.16,3.711,14296.67,223.2379794,6.266,FALSE
39,"08/03/2013",55.67,3.658,27695.5,223.3813294,6.266,FALSE
39,"15/03/2013",59.54,3.622,6765.39,223.5072315,6.266,FALSE
39,"22/03/2013",68.91,3.611,15913.97,223.5895142,6.266,FALSE
39,"29/03/2013",57.86,3.606,8975.78,223.6717968,6.266,FALSE
39,"05/04/2013",63.99,3.583,20798.67,223.7540794,6.143,FALSE
39,"12/04/2013",65.84,3.529,8616.47,223.836362,6.143,FALSE
39,"19/04/2013",68.88,3.451,8062.41,223.836362,6.143,FALSE
39,"26/04/2013",63.95,3.417,7236.84,223.836362,6.143,FALSE
39,"03/05/2013",69.75,3.386,31117.69,NA,NA,FALSE
39,"10/05/2013",67.55,3.392,7688.38,NA,NA,FALSE
39,"17/05/2013",73.27,3.454,10051.98,NA,NA,FALSE
39,"24/05/2013",80.82,3.494,48629.6,NA,NA,FALSE
39,"31/05/2013",80.74,3.466,46079.12,NA,NA,FALSE
39,"07/06/2013",80.25,3.439,39810.3,NA,NA,FALSE
39,"14/06/2013",80.96,3.431,27161.79,NA,NA,FALSE
39,"21/06/2013",84.67,3.479,24462.35,NA,NA,FALSE
39,"28/06/2013",86.17,3.495,30917.34,NA,NA,FALSE
39,"05/07/2013",84.26,3.422,16119.68,NA,NA,FALSE
